2004-03-15-0000005272-0001236615,-11808.0,311462599.0,2004-03-15,1,2004-03-15,0000005272,0001236615,-13739.0,311460668.0,2004-03-15,1,2004-03-15,0000005272,0001236615
2004-03-15-0000005272-0001236615,3356.0,311465955.0,2004-03-15,2,2004-03-15,0000005272,0001236615,2725.0,311463393.0,2004-03-15,2,2004-03-15,0000005272,0001236615
2009-08-10-0000066740-0001215821,5359.0,267623.0,2009-08-10,1,2009-08-10,0000066740,0001215821,5420.0,267684.0,2009-08-10,1,2009-08-10,0000066740,0001215821
2011-02-07-0000066740-0001196472,6929.0,31197.0,2011-02-07,1,2011-02-07,0000066740,0001196472,6928.35,31196.35,2011-02-07,1,2011-02-07,0000066740,0001196472
2011-02-07-0000066740-0001196472,,,,,,,,-2286.35,28910.0,2011-02-07,2,2011-02-07,0000066740,0001196472
2007-02-01-0001140859-0001021461,269.0,8003.0,2007-02-01,1,2007-02-01,0001140859,0001021461,358.0,8092.0,2007-02-01,1,2007-02-01,0001140859,0001021461
2013-02-05-0000066740-0001465913,12972.0,18155.0,2013-02-05,1,2013-02-05,0000066740,0001465913,12972.0,18155.0,2013-02-05,1,2013-02-05,0000066740,0001465913
2013-02-05-0000066740-0001465913,,,,,,,,-7106.0,11049.0,2013-02-05,2,2013-02-05,0000066740,0001465913
2011-03-15-0000882095-0001190273,16875.0,1069798.0,2011-03-15,1,2011-03-15,0000882095,0001190273,20250.0,1073173.0,2011-03-15,1,2011-03-15,0000882095,0001190273
2011-03-15-0000882095-0001190273,-7876.0,1061922.0,2011-03-15,2,2011-03-15,0000882095,0001190273,-9452.0,1063721.0,2011-03-15,2,2011-03-15,0000882095,0001190273
2011-02-07-0000066740-0001220974,4470.0,6102.0,2011-02-07,1,2011-02-07,0000066740,0001220974,4469.13,6101.13,2011-02-07,1,2011-02-07,0000066740,0001220974
2011-02-07-0000066740-0001220974,,,,,,,,-1490.13,4611.0,2011-02-07,2,2011-02-07,0000066740,0001220974
2013-03-08-0001086222-0001542567,3787.0,23053.0,2013-03-08,1,2013-03-08,0001086222,0001542567,3869.0,23135.0,2013-03-08,1,2013-03-08,0001086222,0001542567
2011-02-07-0000066740-0001197790,1881.0,56597.0,2011-02-07,1,2011-02-07,0000066740,0001197790,1880.37,56596.37,2011-02-07,1,2011-02-07,0000066740,0001197790
2011-02-07-0000066740-0001197790,,,,,,,,-652.37,55944.0,2011-02-07,2,2011-02-07,0000066740,0001197790
2008-12-03-0000318154-0001183903,-32.393,44360.607,2008-12-03,2,2008-12-03,0000318154,0001183903,-32393.0,12000.0,2008-12-03,1,2008-12-03,0000318154,0001183903
2008-12-03-0000318154-0001183903,,,,,,,,32393.0,44393.0,2008-12-03,2,2008-12-03,0000318154,0001183903
2013-02-05-0000066740-0001205397,12972.0,26302.0,2013-02-05,1,2013-02-05,0000066740,0001205397,12972.0,26302.0,2013-02-05,1,2013-02-05,0000066740,0001205397
2013-02-05-0000066740-0001205397,,,,,,,,-5375.0,20927.0,2013-02-05,2,2013-02-05,0000066740,0001205397
2010-12-31-0001467858-0001492154,1386.0,2186.0,2010-12-31,1,2010-12-31,0001467858,0001492154,19473.0,20273.0,2010-12-31,1,2010-12-31,0001467858,0001492154
2010-12-31-0001467858-0001492154,-883.0,1303.0,2010-12-31,2,2010-12-31,0001467858,0001492154,-8225.0,12048.0,2010-12-31,2,2010-12-31,0001467858,0001492154
2010-12-31-0001467858-0001492154,-503.0,800.0,2010-12-31,3,2010-12-31,0001467858,0001492154,18131.0,30179.0,2010-12-31,3,2010-12-31,0001467858,0001492154
2010-12-31-0001467858-0001492154,18131.0,18931.0,2010-12-31,4,2010-12-31,0001467858,0001492154,-7624.0,22555.0,2010-12-31,4,2010-12-31,0001467858,0001492154
2007-02-11-0000066740-0001321591,1340.0,7832.0,2007-02-11,1,2007-02-11,0000066740,0001321591,1309.0,7801.0,2007-02-11,1,2007-02-11,0000066740,0001321591
2006-10-02-0000005272-0001236593,-1525.0,38886.0,2006-11-15,1,2006-10-02,0000005272,0001236593,-1525.0,38886.0,2006-11-15,1,2006-10-02,0000005272,0001236593
2013-02-05-0000066740-0001328535,12972.0,55763.0,2013-02-05,1,2013-02-05,0000066740,0001328535,12972.0,55763.0,2013-02-05,1,2013-02-05,0000066740,0001328535
2013-02-05-0000066740-0001328535,,,,,,,,-5373.0,50390.0,2013-02-05,2,2013-02-05,0000066740,0001328535
2011-02-07-0000066740-0001205397,5062.0,24090.0,2011-02-07,1,2011-02-07,0000066740,0001205397,5061.24,24089.24,2011-02-07,1,2011-02-07,0000066740,0001205397
2011-02-07-0000066740-0001205397,,,,,,,,-1655.24,22434.0,2011-02-07,2,2011-02-07,0000066740,0001205397
2011-03-15-0000882095-0001190578,61600.0,1974363.0,2011-03-15,1,2011-03-15,0000882095,0001190578,73920.0,1986683.0,2011-03-15,1,2011-03-15,0000882095,0001190578
2011-03-15-0000882095-0001190578,-31833.0,1942530.0,2011-03-15,2,2011-03-15,0000882095,0001190578,-38200.0,1948483.0,2011-03-15,2,2011-03-15,0000882095,0001190578
2013-03-08-0001086222-0001291475,4566.0,73300.0,2013-03-08,1,2013-03-08,0001086222,0001291475,4665.0,73399.0,2013-03-08,1,2013-03-08,0001086222,0001291475
2007-12-13-0000005272-0001245750,-2310.0,320878.0,2007-12-13,1,2007-12-13,0000005272,0001245750,-2310.0,320878.0,2007-12-13,1,2007-12-13,0000005272,0001245750
2012-05-01-0001086222-0001035440,-10000.0,207022.0,2012-05-01,2,2012-05-01,0001086222,0001035440,-10000.0,207022.0,2012-05-01,1,2012-05-01,0001086222,0001035440
2011-02-07-0000066740-0001465913,980.0,4509.0,2011-02-07,1,2011-02-07,0000066740,0001465913,979.2,4508.2,2011-02-07,1,2011-02-07,0000066740,0001465913
2011-02-07-0000066740-0001465913,,,,,,,,-259.2,4249.0,2011-02-07,2,2011-02-07,0000066740,0001465913
2013-02-05-0000066740-0001378014,12972.0,21801.0,2013-02-05,1,2013-02-05,0000066740,0001378014,12972.0,21801.0,2013-02-05,1,2013-02-05,0000066740,0001378014
2013-02-05-0000066740-0001378014,,,,,,,,-437.037,21363.963,2013-02-05,2,2013-02-05,0000066740,0001378014
2004-02-05-0001037868-0001190201,-3000.0,47400.0,2004-02-05,1,2004-02-05,0001037868,0001190201,-3000.0,47400.0,2004-02-05,2,2004-02-05,0001037868,0001190201
2004-07-22-0001037868-0001089005,1250.0,82250.0,2004-07-22,1,2004-07-22,0001037868,0001089005,1250.0,82250.0,2004-07-22,1,2004-07-22,0001037868,0001089005
2011-04-15-0000005272-0001214148,16596.0,120104.0,2011-04-15,1,2011-04-15,0000005272,0001214148,16174.0,119682.0,2011-04-15,1,2011-04-15,0000005272,0001214148
2005-12-12-0000768251-0001209875,-200000.0,2086955.0,2005-12-12,1,2005-12-12,0000768251,0001209875,-200000.0,2086955.0,2005-12-12,1,2005-12-12,0000768251,0001209875
2014-01-29-0000004281-0001510406,17500.0,260853.0,2014-01-29,1,2014-01-29,0000004281,0001510406,17500.0,260853.0,2014-01-29,1,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,-14932.0,245921.0,2014-01-29,2,2014-01-29,0000004281,0001510406,-14932.0,245921.0,2014-01-29,2,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,27000.0,272921.0,2014-01-29,3,2014-01-29,0000004281,0001510406,27000.0,272921.0,2014-01-29,3,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,-23630.0,249291.0,2014-01-29,4,2014-01-29,0000004281,0001510406,-23630.0,249291.0,2014-01-29,4,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,17500.0,266791.0,2014-01-29,5,2014-01-29,0000004281,0001510406,17500.0,266791.0,2014-01-29,5,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,-17500.0,249291.0,2014-01-29,6,2014-01-29,0000004281,0001510406,-17500.0,249291.0,2014-01-29,6,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,27000.0,276291.0,2014-01-29,7,2014-01-29,0000004281,0001510406,27000.0,276291.0,2014-01-29,7,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,-27000.0,249291.0,2014-01-29,8,2014-01-29,0000004281,0001510406,-27000.0,249291.0,2014-01-29,8,2014-01-29,0000004281,0001510406
2014-01-29-0000004281-0001510406,-2969.0,246322.0,2014-01-29,9,2014-01-29,0000004281,0001510406,-2969.0,246322.0,2014-01-29,9,2014-01-29,0000004281,0001510406
2010-10-28-0000882095-0001198229,-8006.0,32000.0,2010-10-28,1,2010-10-28,0000882095,0001198229,-8006.0,32000.0,2010-10-28,1,2010-10-28,0000882095,0001198229
2011-12-19-0000005272-0001486195,22078.0,22791.0,2011-12-19,1,2011-12-19,0000005272,0001486195,12193.0,12906.0,2011-12-19,1,2011-12-19,0000005272,0001486195
2011-12-19-0000005272-0001486195,19079.0,41870.0,2011-12-19,2,2011-12-19,0000005272,0001486195,10537.0,23443.0,2011-12-19,2,2011-12-19,0000005272,0001486195
2011-12-19-0000005272-0001486195,17067.0,58937.0,2011-12-19,3,2011-12-19,0000005272,0001486195,9426.0,32869.0,2011-12-19,3,2011-12-19,0000005272,0001486195
2011-12-19-0000005272-0001486195,14719.0,88375.0,2011-12-19,4,2011-12-19,0000005272,0001486195,8129.0,40998.0,2011-12-19,4,2011-12-19,0000005272,0001486195
2011-12-19-0000005272-0001486195,14719.0,73656.0,2011-12-19,5,2011-12-19,0000005272,0001486195,8129.0,49127.0,2011-12-19,5,2011-12-19,0000005272,0001486195
2013-02-05-0000066740-0001518255,3409.98,12947.98,2013-02-05,1,2013-02-05,0000066740,0001518255,3409.98,12947.98,2013-02-05,1,2013-02-05,0000066740,0001518255
2003-12-26-0000764180-0001025050,691.0,146224.0,2003-12-26,1,2003-12-26,0000764180,0001025050,14.0,145547.0,2004-01-21,1,2003-12-26,0000764180,0001025050
2011-01-31-0000004962-0001302528,-1087.0,97968.0,2011-01-31,1,2011-01-31,0000004962,0001302528,-1087.0,97968.0,2011-01-31,1,2011-01-31,0000004962,0001302528
2004-11-08-0000066740-0001263739,9900.0,10974.0,2004-11-08,1,2004-11-08,0000066740,0001263739,9850.0,10924.0,2004-11-08,1,2004-11-08,0000066740,0001263739
2011-02-07-0000066740-0001348355,1268.0,5704.0,2011-02-07,1,2011-02-07,0000066740,0001348355,1268.242,5704.242,2011-02-07,1,2011-02-07,0000066740,0001348355
2011-02-07-0000066740-0001348355,,,,,,,,-427.242,5277.0,2011-02-07,2,2011-02-07,0000066740,0001348355
2013-05-14-0000768251-0001457986,1373.0,11058.0,2013-05-14,1,2013-05-14,0000768251,0001457986,1373.0,11058.0,2013-05-14,1,2013-05-14,0000768251,0001457986
2013-05-14-0000768251-0001457986,-672.0,10386.0,2013-05-14,2,2013-05-14,0000768251,0001457986,-672.0,10386.0,2013-05-14,2,2013-05-14,0000768251,0001457986
2013-05-14-0000768251-0001457986,,,,,,,,-522.0,9864.0,2013-05-15,3,2013-05-14,0000768251,0001457986
2013-05-14-0000768251-0001457986,,,,,,,,-179.0,9685.0,2013-05-15,4,2013-05-14,0000768251,0001457986
2004-02-04-0001037868-0001190201,,,,,,,,-2000.0,50400.0,2004-02-04,2,2004-02-04,0001037868,0001190201
2004-02-02-0001037868-0001190201,,,,,,,,-2000.0,55400.0,2004-02-02,2,2004-02-02,0001037868,0001190201
2005-05-09-0000005272-0001236615,1308.0,310763181.0,2005-05-09,1,2005-05-09,0000005272,0001236615,-1308.0,310760565.0,2005-05-09,1,2005-05-09,0000005272,0001236615
2011-02-07-0000066740-0001469238,1464.0,25019.0,2011-02-07,1,2011-02-07,0000066740,0001469238,1463.7,25018.7,2011-02-07,1,2011-02-07,0000066740,0001469238
2011-02-07-0000066740-0001469238,,,,,,,,-514.7,24504.0,2011-02-07,2,2011-02-07,0000066740,0001469238
2009-11-20-0001140859-0001412894,20000.0,36314.0,2009-11-20,1,2009-11-20,0001140859,0001412894,20000.0,36314.0,2009-11-20,1,2009-11-20,0001140859,0001412894
2009-11-20-0001140859-0001412894,-20000.0,16314.0,2009-11-20,2,2009-11-20,0001140859,0001412894,-20000.0,16314.0,2009-11-20,2,2009-11-20,0001140859,0001412894
