2011-02-07,0000066740,0001197743,PALENSKY FRED J,0,1,0,0,EXEC VP R&D & CHF TECH OFF,Common Stock,plh,2011-02-07,A,4917.93,0.0,A,plh,plh,plh,34416.93,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007145.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001197743,PALENSKY FRED J,0,1,0,0,EXEC VP R&D & CHF TECH OFF,Common Stock,plh,2011-02-07,F,1638.93,89.47,D,plh,plh,plh,32778.0,D,0,3,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007145.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001444612,Meline David W,0,1,0,0,VP CORP CNTRLR & CF ACCTG OFCR,Common Stock,plh,2011-02-07,A,1138.83,0.0,A,plh,plh,plh,5345.83,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007147.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001444612,Meline David W,0,1,0,0,VP CORP CNTRLR & CF ACCTG OFCR,Common Stock,plh,2011-02-07,F,403.83,89.47,D,plh,plh,plh,4942.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007147.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001304501,MacDonald Robert D III,0,1,0,0,VICE PRESIDENT MARKETING,Common Stock,plh,2011-02-07,A,3623.55,0.0,A,plh,plh,plh,18389.55,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007149.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001304501,MacDonald Robert D III,0,1,0,0,VICE PRESIDENT MARKETING,Common Stock,plh,2011-02-07,F,1218.55,89.47,D,plh,plh,plh,17171.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007149.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001313297,Lobey Jean,0,1,0,0,EXEC VP SFTY SEC & PROT SVCS,Common Stock,plh,2011-02-07,A,5061.24,0.0,A,plh,plh,plh,6224.24,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007151.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001313297,Lobey Jean,0,1,0,0,EXEC VP SFTY SEC & PROT SVCS,Common Stock,plh,2011-02-07,F,1382.24,89.47,D,plh,plh,plh,4842.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007151.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001348355,Lalor Angela S,0,1,0,0,VICE PRESIDENT HR,Common Stock,plh,2011-02-07,A,1268.242,0.0,A,plh,plh,plh,5704.242,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007153.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001348355,Lalor Angela S,0,1,0,0,VICE PRESIDENT HR,Common Stock,plh,2011-02-07,F,427.242,89.47,D,plh,plh,plh,5277.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007153.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001348355,Lalor Angela S,0,1,0,0,VICE PRESIDENT HR,Common Stock,plh,2011-02-07,A,2355.308,0.0,A,plh,plh,plh,2355.308,I,0,3,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007153.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001348355,Lalor Angela S,0,1,0,0,VICE PRESIDENT HR,Common Stock,plh,2011-02-07,F,81.25,89.47,D,plh,plh,plh,2274.058,I,0,4,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007153.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001469238,Lacey Roger HD,0,1,0,0,Senior Vice President,Common Stock,plh,2011-02-07,A,1463.7,0.0,A,plh,plh,plh,25018.7,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007155.xml,plh,plh,plh,4/A
